Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Accession.1,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
Q7VDH3,Pro_0403,23,22,0.007088773,0.008333811,0.009773981,0.006575131,0.006975548,0.009583316,0.00374145,0.008219689,0.004223174,0.007571596,0.008886769,0.010931221,0.008419547,0.009470012,0.009654192,0.006477682,0.003923329,0.0046949,0.008398855,0.007711332,0.005394771,0.009129862,0.00918125,0.005031971,0.301752482,0.918140817,0.068418371,0.64232216,0.481662406,1.00562857,0.014748881,0.551155151,Q7VDH3,Cysteine synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=cysK PE=3 SV=1,-0.1232126554012565,-0.6386310248624973,0.0080975425518579,-0.859469598104891,Pro0403,tier1:KEGG
Q7VA28,Pro_1641,4,4,6.94799e-05,2.74413e-05,3.57353e-05,3.86428e-05,3.99691e-05,4.1281e-05,0.000135334,8.01771e-05,0.000157675,4.11441e-05,3.99822e-05,3.96772e-05,5.11898e-05,3.75667e-05,4.1401e-05,7.53178e-05,6.49246e-05,0.000107291,4.42188e-05,3.99643e-05,0.000124395,4.02678e-05,4.33858e-05,8.25112e-05,0.378849122,0.903784784,0.019204726,2.813171845,0.243689527,1.077431451,0.014804117,2.049059254,Q7VA28,D-aminoacyl-tRNA deacylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=tatD PE=3 SV=1,-0.1459488266951444,1.492197683600692,0.1075960842115616,1.0349617043178865,Pro1641,tier1:KEGG
Q7VBI5,Pro_1107,44,43,0.002323387,0.003328819,0.00319018,0.003045111,0.002828552,0.003051638,0.002604725,0.002785618,0.005421713,0.002719726,0.002716971,0.002497846,0.002634241,0.002844727,0.002772872,0.003003791,0.003786447,0.00358504,0.002947462,0.002975101,0.003604019,0.002644847,0.002750614,0.003458426,0.467962543,1.009377116,0.266438263,1.222753292,0.166240185,1.039989535,0.014843131,1.307608938,Q7VBI5,ATPase with chaperone activity ATP-binding subunit OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=clpA PE=3 SV=1,0.0134652841924515,0.2901333488267402,0.0565690111744786,0.3869311436159544,Pro1107,tier1:KEGG
Q7VCA1,Pro_0841,19,19,0.000495064,0.000561693,0.000608013,0.000461975,0.000397844,0.000620709,0.001160665,0.000352006,0.000328544,5.70419e-05,9.74636e-05,0.000104566,7.97789e-05,0.00011205,0.000110739,0.000747368,0.000447767,0.001181986,0.000554923,0.000493509,0.000613738,8.63573e-05,0.000100856,0.000792374,0.226358085,0.889328394,0.420696121,1.105986989,0.23483012,1.167891059,0.014904185,9.175527414,Q7VCA1,Glutamyl-tRNA reductase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hemA PE=3 SV=1,-0.1692118469102333,0.1453344135874586,0.223905705749972,3.197791087186748,Pro0841,tier1:KEGG
Q7VBF8,Pro_1137,24,23,0.000242537,0.000509912,0.000451159,0.00034185,0.000399826,0.000405216,0.00162852,0.000711911,0.000780549,0.000244588,0.000277078,0.00024823,0.000262896,0.000303599,0.00031825,0.000461705,0.000950452,0.000771032,0.000401203,0.000382297,0.001040326,0.000256632,0.000294915,0.00072773,0.416110884,0.952878156,0.052384004,2.593018656,0.060470947,1.149175736,0.015081486,2.835695412,Q7VBF8,DNA gyrase subunit A OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=gyrA PE=3 SV=1,-0.0696363455714182,1.374632585991385,0.20059943686053,1.5037025779948516,Pro1137,tier1:KEGG
Q7VDY7,Pro_0228,11,11,0.002121526,0.00130808,0.001237835,0.001555617,0.001097192,0.001271932,0.001170169,0.001019445,0.000469682,0.001307667,0.001583236,0.00148225,0.001742219,0.001277915,0.001433967,0.001194143,0.000712924,0.00076063,0.001555814,0.001308247,0.000886432,0.001457717,0.0014847,0.000889233,0.236922343,0.840876519,0.066044552,0.569754507,0.436499177,1.018510265,0.015149887,0.61001715,Q7VDY7,50S ribosomal protein L10 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rplJ PE=3 SV=1,-0.2500341356743028,-0.8115876630214823,0.0264605205001359,-0.7130782917656957,Pro0228,tier1:KEGG
Q7VA02,Pro_1667,3,3,0.00010581,8.95892e-05,8.73185e-05,0.000104943,0.000103826,0.000103037,3.48885e-05,6.87989e-05,5.55765e-05,5.12067e-05,7.41765e-05,6.80788e-05,0.000105482,0.000111484,4.8997e-05,0.000130247,0.000110819,0.000186658,9.42393e-05,0.000103936,5.3088e-05,6.44873e-05,8.86542e-05,0.000142575,0.08634363,1.102889433,0.011464186,0.56333142,0.157529334,1.37475312,0.015154939,2.210894537,Q7VA02,30S ribosomal protein S12 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpsL PE=3 SV=1,0.141288164947292,-0.8279441542631627,0.4591725607967507,1.144630208068678,Pro1667,tier1:KEGG
Q7VCI6,Pro_0754,3,3,1.69068e-05,1.1058e-05,9.34877e-06,1.36091e-05,5.80373e-06,1.26589e-05,5.51035e-05,2.93694e-05,1.53506e-05,5.86121e-06,3.87289e-06,4.84959e-06,5.33859e-06,5.99265e-06,5.46481e-06,4.18323e-05,2.37381e-05,6.40336e-05,1.24379e-05,1.06906e-05,3.32745e-05,4.86123e-06,5.59868e-06,4.32013e-05,0.315194016,0.859519114,0.076932487,2.675262319,0.14593194,1.151701237,0.015160102,8.886915342,Q7VCI6,Holliday junction ATP-dependent DNA helicase RuvA OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ruvA PE=3 SV=1,-0.2183983721515708,1.4196803598374557,0.2037665155652457,3.151682744921374,Pro0754,tier1:KEGG
Q7VD02,Pro_0587,3,3,5.03458e-05,3.86319e-05,3.17786e-05,6.10149e-05,5.41437e-05,3.48058e-05,8.4936e-05,0.000167834,0.000108384,6.15813e-05,4.82858e-05,3.58435e-05,7.30011e-05,6.26612e-05,4.85662e-05,0.000173318,9.92021e-05,0.000110021,4.02521e-05,4.99882e-05,0.000120385,4.85702e-05,6.14095e-05,0.000127514,0.182505639,1.241877101,0.016891303,2.990772455,0.139590788,1.264344555,0.015666435,2.625346542,Q7VD02,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0587 PE=4 SV=1,0.312522408219559,1.5805181510019508,0.3383896755809171,1.3925078690365782,Pro0587,tier1:KEGG
Q7VAZ9,Pro_1303,23,23,0.000403138,0.000756509,0.000688822,0.000484071,0.000507607,0.000783971,0.000540203,0.000444468,0.000824232,0.000292686,0.000372763,0.000389575,0.000218664,0.000421007,0.000524925,0.001273858,0.000631168,0.001298114,0.000616157,0.000591883,0.000602968,0.000351674,0.000388199,0.001067713,0.43754577,0.960604997,0.468594786,0.978594737,0.359762528,1.103857543,0.015710088,3.036083964,Q7VAZ9,ATPase of the AAA+ family OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=spoVK PE=4 SV=1,-0.0579847814938303,-0.0312165710827055,0.1425539988655688,1.6022116895581846,Pro1303,tier1:KEGG
Q7VD34,Pro_0549,6,6,0.000174494,0.000178169,0.000158724,0.00017724,0.000125566,0.0001845,4.9754e-05,0.000509006,0.000173269,8.64283e-05,7.27964e-05,8.34451e-05,8.00633e-05,8.53304e-05,7.18894e-05,0.000363919,0.000161361,0.000336599,0.000170462,0.000162435,0.000244009,8.08899e-05,7.90944e-05,0.000287293,0.35077106,0.952910677,0.310343764,1.431456851,0.384112051,0.977802795,0.015751815,3.551650505,Q7VD34,Xanthosine triphosphate pyrophosphatase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0549 PE=4 SV=1,-0.0695871083373481,0.5174841832352496,-0.0323845656643677,1.8284896223662963,Pro0549,tier1:KEGG
Q7VAS4,Pro_1380,15,15,0.000201267,0.00023065,0.00020349,0.000257427,0.000194602,0.000221358,0.002179671,0.000266794,0.000469449,0.000234807,0.000206775,0.000176717,0.000211743,0.000226982,0.000191373,0.000402187,0.000570556,0.000811157,0.000211802,0.000224462,0.000971971,0.0002061,0.000210033,0.000594633,0.285205021,1.059774401,0.139251453,4.589054993,0.42570327,1.019085718,0.015809994,2.885175959,Q7VAS4,D-alanine--D-alanine ligase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ddl PE=3 SV=1,0.083757184412747,2.1981970954085006,0.0272754055100823,1.5286593075832624,Pro1380,tier1:KEGG
Q7VDK3,Pro_0373,3,3,6.28699e-05,4.54957e-05,4.39706e-05,6.22397e-05,7.89642e-05,4.27756e-05,0.000164881,4.66352e-05,2.87301e-05,5.48171e-05,5.53505e-05,7.41923e-05,4.7031e-05,5.05786e-05,6.32008e-05,4.32803e-05,1.43279e-05,1.4175e-05,5.07787e-05,6.13265e-05,8.00821e-05,6.14533e-05,5.36035e-05,2.39277e-05,0.216045631,1.207720627,0.267128201,1.577079923,0.192135986,0.872263601,0.015852386,0.389364718,Q7VDK3,LysM repeats containing protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0373 PE=4 SV=1,0.2722867653787673,0.657255774645869,-0.1971639066898174,-1.3608059336656957,Pro0373,tier1:KEGG
Q7VAJ6,Pro_1466,4,4,2.35363e-05,5.20085e-05,3.59944e-05,0.000173042,3.68072e-05,2.61334e-05,7.88319e-05,0.000104559,0.000128356,2.41239e-05,1.34707e-05,1.3657e-05,1.03817e-05,1.21224e-05,2.03243e-05,0.000149297,0.000288781,0.00011963,3.71797e-05,7.8661e-05,0.000103915,1.70839e-05,1.42761e-05,0.000185903,0.218129649,2.115695441,0.007779396,2.794948233,0.289976011,0.835650273,0.015988068,10.88175918,Q7VAJ6,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1466 PE=4 SV=1,1.0811319632824148,1.4828215622506435,-0.2590288068551579,3.443839901025577,Pro1466,tier1:KEGG
Q7V9J2,Pro_1841,11,11,8.3339e-05,8.00372e-05,8.00367e-05,8.13278e-05,6.77771e-05,8.40922e-05,0.000688476,0.000316761,0.000462009,3.0639e-05,3.79867e-05,4.19032e-05,3.71887e-05,4.42657e-05,4.34729e-05,0.000258952,0.000690784,0.000391656,8.11376e-05,7.77324e-05,0.000489082,3.6843e-05,4.16424e-05,0.000447131,0.272678116,0.95803086,0.00978836,6.027802616,0.147624356,1.130267524,0.016269175,12.13610754,Q7V9J2,DNA ligase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ligA PE=3 SV=1,-0.0618559662203829,2.5916321757976646,0.1766642857983727,3.6012338695942825,Pro1841,tier1:KEGG
Q7VE35,Pro_0179,3,3,3.75515e-05,2.80786e-05,1.82912e-05,3.15132e-05,2.17923e-05,2.29219e-05,0.000697708,3.0789e-05,0.000104504,3.71014e-05,2.52212e-05,2.07853e-05,2.55291e-05,2.72581e-05,2.18999e-05,5.64583e-05,0.000109554,7.43571e-05,2.79738e-05,2.54091e-05,0.000277667,2.77026e-05,2.48957e-05,8.01231e-05,0.353506794,0.908320439,0.151259638,9.925968314,0.306356019,0.898677065,0.016320862,2.892258895,Q7VE35,Uncharacterized conserved protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0179 PE=4 SV=1,-0.1387267508933839,3.31120784922419,-0.1541253110962548,1.532196698144927,Pro0179,tier1:KEGG
Q7VEC0,Pro_0093,6,6,0.000227003,0.000193681,0.000227325,0.000179275,8.53846e-05,0.000231382,0.000239861,0.000304395,0.000241126,4.03953e-05,5.41602e-05,7.30341e-05,4.62715e-05,5.73017e-05,8.49676e-05,0.000249259,0.000446698,0.000199193,0.000216003,0.000165347,0.000261794,5.58632e-05,6.28469e-05,0.000298384,0.157603384,0.765485478,0.064822971,1.211991395,0.331827129,1.125014959,0.016686351,5.341326835,Q7VEC0,Peroxiredoxin OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ccp PE=4 SV=1,-0.385553086223189,0.2773794558777805,0.1699441846704333,2.4171981652274592,Pro0093,tier1:KEGG
Q7VAY3,Pro_1320,8,8,0.000116879,0.000137374,0.000114955,0.000126382,0.000138891,0.000136498,0.00028355,8.73514e-05,0.000120021,9.95035e-05,8.55227e-05,0.000112593,0.000102511,0.000120237,9.55383e-05,0.000197645,0.00015523,0.000268884,0.000123069,0.000133924,0.000163641,9.92064e-05,0.000106095,0.000207253,0.12646559,1.088200976,0.271542395,1.32966711,0.277904793,1.069439874,0.016903764,2.089112926,Q7VAY3,Nucleotidyl transferase family enzyme OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=GCD1 PE=4 SV=1,0.1219450274542795,0.4110651037227429,0.0968553736479531,1.0628904787031956,Pro1320,tier1:KEGG
Q7VB79,Pro_1219,6,6,0.003121049,0.0020738,0.0016629,0.00183309,0.00195678,0.001881023,0.00234753,0.000621274,0.000874762,0.002841914,0.002560046,0.001443464,0.002486623,0.003462721,0.001204143,0.00058708,0.000882063,0.001087823,0.002285916,0.001890298,0.001281189,0.002281808,0.002384496,0.000852322,0.207556449,0.826932154,0.109922252,0.560470578,0.450873851,1.045002655,0.016940755,0.373529199,Q7VB79,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1219 PE=4 SV=1,-0.2741591271631002,-0.8352894543947587,0.0635066077133042,-1.4207070711339531,Pro1219,tier1:KEGG
Q7VC74,Pro_0868,5,5,1.75337e-05,1.64418e-05,1.60925e-05,2.10606e-05,1.80872e-05,2.04332e-05,3.66825e-06,1.86482e-07,1.96241e-06,1.38947e-05,1.55148e-05,1.06114e-05,1.49183e-05,1.78793e-05,1.14693e-05,9.47374e-07,5.0107e-06,8.72366e-06,1.66893e-05,1.98604e-05,1.93904e-06,1.33403e-05,1.47556e-05,4.89391e-06,0.01709725,1.190004324,8.78216e-05,0.116184813,0.289543973,1.10609677,0.017014885,0.366852175,Q7VC74,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0868 PE=4 SV=1,0.2509668157197929,-3.105506594488388,0.145477609344644,-1.446729256225013,Pro0868,tier1:KEGG
Q7VEB0,Pro_0103,6,6,0.000448852,0.000245581,0.000229435,0.000402718,0.000142441,0.000255013,0.000505018,0.000413894,0.000526801,0.000258861,0.000398905,0.000350393,0.000393829,0.000335045,0.000260369,0.000629851,0.000462224,0.000712253,0.000307956,0.000266724,0.000481904,0.000336053,0.000329748,0.000601443,0.35504745,0.866111745,0.04567948,1.564849047,0.458160009,0.981237211,0.01725294,1.789724743,Q7VEB0,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0103 PE=4 SV=1,-0.2073749226408436,0.6460234944433948,-0.027326149304898,0.83973772020187,Pro0103,tier1:KEGG
Q7VCW1,Pro_0629,16,14,8.53047e-05,0.000129455,0.000105821,8.38128e-05,0.000103613,0.000102886,0.000602328,0.00033302,0.000303005,0.000116653,9.70279e-05,9.50105e-05,5.39655e-05,0.000103285,0.000102476,0.000411457,0.000198253,0.000286772,0.00010686,9.67707e-05,0.000412784,0.000102897,8.65754e-05,0.000298827,0.25980325,0.905581337,0.016670038,3.862840426,0.204412001,0.84137814,0.017278009,2.904137515,Q7VCW1,DNA helicase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0629 PE=4 SV=1,-0.1430838687129217,1.9496620810455068,-0.249173759218595,1.5381097685924097,Pro0629,tier1:KEGG
Q7VEC1,Pro_0092,3,3,6.38863e-07,2.66048e-06,4.46228e-06,2.84726e-06,4.03493e-06,5.4693e-06,2.09092e-07,1.38254e-06,7.26516e-07,4.7373e-06,3.63237e-06,1.83165e-06,2.60456e-06,4.93524e-06,3.81272e-06,8.07102e-06,1.07632e-05,6.20248e-06,2.58721e-06,4.11717e-06,7.72716e-07,3.40044e-06,3.78417e-06,8.34558e-06,0.158546186,1.591355049,0.095693496,0.298668061,0.370335828,1.112847613,0.017306783,2.454263994,Q7VEC1,4'-phosphopantetheinyl transferase related protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0092 PE=3 SV=1,0.6702557528817235,-1.743385128080919,0.1542560517806164,1.2952904414825008,Pro0092,tier1:KEGG
Q7VAQ0,Pro_1407,15,14,0.000749579,0.000616738,0.000528805,0.000617914,0.000581749,0.000627991,0.001250322,0.000746852,0.000501081,0.000500402,0.000627699,0.000686516,0.000636434,0.000636675,0.000560885,0.000832572,0.000752339,0.00092079,0.000631707,0.000609218,0.000832752,0.000604873,0.000611331,0.000835234,0.374656291,0.964399799,0.215384993,1.318256128,0.460021776,1.010677907,0.017429022,1.380842539,Q7VAQ0,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1407 PE=4 SV=1,-0.052296744633084,0.3986307031957746,0.0153232979227249,0.4655488147765387,Pro1407,tier1:KEGG
Q7V9N3,Pro_1796,20,19,0.000201804,0.000335701,0.000315775,0.000236222,0.000266107,0.000279327,0.000466203,0.001296795,0.001299666,0.000207413,0.000215786,0.000180621,0.000177832,0.000200029,0.000198946,0.00166126,0.00068845,0.000970855,0.000284426,0.000260552,0.001020888,0.000201274,0.000192269,0.001106855,0.306610924,0.916061843,0.029218901,3.589286808,0.260780173,0.955262499,0.017558273,5.499257388,Q7V9N3,DNA gyrase subunit B OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=gyrB PE=3 SV=1,-0.1264830974628272,1.8436972087341224,-0.0660308654374254,2.459236812276551,Pro1796,tier1:KEGG
Q7V9G8,Pro_1865,13,13,0.000100864,0.00022649,0.000173447,0.000199474,0.000167817,0.00019311,0.000787571,0.000186737,0.000222469,0.000129035,0.000144,0.000134925,0.000139295,0.000161362,0.000151673,0.000188897,0.000334957,0.000292308,0.000166934,0.0001868,0.000398926,0.000135987,0.000150777,0.000272054,0.312925642,1.11900802,0.153149223,2.389724235,0.064097823,1.108759463,0.017726125,2.000591366,Q7V9G8,Phospho-2-dehydro-3-deoxyheptonate aldolase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=aroG PE=3 SV=1,0.1622203762363489,1.2568441463432838,0.1489464176401271,1.0004265173439184,Pro1865,tier1:KEGG
Q7VAK3,Pro_1459,6,6,0.038354838,0.008474704,0.008933827,0.018797373,0.028870937,0.010500017,0.00599622,0.003844135,0.003457502,0.026933174,0.019627568,0.009932773,0.020825665,0.016372862,0.009821817,0.003870644,0.002955933,0.003580534,0.018587789,0.019389443,0.004432619,0.018831172,0.015673448,0.003469037,0.4732379,1.043127938,0.113303055,0.238469415,0.309573006,0.832314016,0.017843357,0.1842178,Q7VAK3,AbrB family transciptional regulator OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1459 PE=4 SV=1,0.0609161129858954,-2.0681238502805974,-0.2648001628483943,-2.4405156266664343,Pro1459,tier1:KEGG
Q7VAU2,Pro_1362,19,19,0.001394076,0.001386311,0.001312258,0.001431175,0.001605605,0.001535404,0.00415369,0.001380841,0.001958521,0.0011954,0.001416452,0.001553432,0.001661733,0.001384255,0.001386675,0.001802139,0.002110557,0.002581005,0.001364215,0.001524061,0.002497684,0.001388428,0.001477555,0.002164567,0.024282808,1.117170805,0.125453268,1.830858018,0.278331475,1.064192414,0.01788355,1.559005735,Q7VAU2,Pyruvate dehydrogenase E1 component subunit alpha OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=acoA PE=4 SV=1,0.1598497773054488,0.8725199152916804,0.0897590245481976,0.6406262351818434,Pro1362,tier1:KEGG
Q7VA05,Pro_1664,38,36,0.03784393,0.043246489,0.045797941,0.037665496,0.037949037,0.041911695,0.01534026,0.018579647,0.021191083,0.024944401,0.033662695,0.036665352,0.031787844,0.033244423,0.037493921,0.014790225,0.023076064,0.01764334,0.04229612,0.039175409,0.01837033,0.031757483,0.034175396,0.01850321,0.157290619,0.926217568,0.000582219,0.434326602,0.284881783,1.076136798,0.018082925,0.58264094,Q7VA05,Elongation factor Tu OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=tuf PE=3 SV=1,-0.1105769733174586,-1.2031477759934792,0.1058614842622483,-0.7793210170619941,Pro1664,tier1:KEGG
Q7VCG1,Pro_0779,14,14,0.000162301,0.000160653,0.000135463,0.000203155,0.000185718,0.000161885,0.001179581,0.000302886,0.000678197,0.000181207,0.000166457,0.00011816,0.000159082,0.000158526,0.000157501,0.000304644,0.000586954,0.000379259,0.000152806,0.000183586,0.000720221,0.000155275,0.00015837,0.000423619,0.052867504,1.201434468,0.044654096,4.713318374,0.439393911,1.019931821,0.018121254,2.728190524,Q7VCG1,Histidine--tRNA ligase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisS PE=3 SV=1,0.2647579591046676,2.236743135432981,0.0284727161255091,1.4479443989192706,Pro0779,tier1:KEGG
Q7VBT3,Pro_1009,14,14,0.000462055,0.000689561,0.000636244,0.000479792,0.000618785,0.000679347,0.001320369,0.001085861,0.001058509,0.000533813,0.000550342,0.000641067,0.000675453,0.000634366,0.000640648,0.000819161,0.000714861,0.000683135,0.000595953,0.000592641,0.001154913,0.000575074,0.000650156,0.000739052,0.486294932,0.994442357,0.003293729,1.93792559,0.05166027,1.130559622,0.018127728,1.28514317,Q7VBT3,3-dehydroquinate synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=aroB PE=3 SV=1,-0.0080403474386227,0.9545131770486966,0.1770370770921645,0.3619290902699703,Pro1009,tier1:KEGG
Q7VDX3,Pro_0242,2,2,6.31596e-06,2.2181e-06,1.22129e-06,1.65634e-06,2.16367e-06,1.00295e-06,1.21014e-06,0.0,2.4475e-07,1.91074e-06,6.28617e-06,7.29657e-06,7.6899e-06,3.67042e-06,1.03876e-06,0.0,3.05693e-10,1.54055e-07,3.25178e-06,1.60765e-06,4.84963e-07,5.16449e-06,4.13303e-06,5.14534e-08,0.180395512,0.494391763,0.079615655,0.149137616,0.352946621,0.800277724,0.018250974,0.009962924,Q7VDX3,Sulfate permease OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=SUL1 PE=3 SV=1,-1.0162733880084365,-2.7452839098870685,-0.3214273430046743,-6.649215066343841,Pro0242,tier1:KEGG
Q7VBJ0,Pro_1102,2,2,1.80992e-05,2.78673e-05,1.87974e-05,2.35714e-05,2.97995e-05,2.94256e-05,1.36179e-05,8.26366e-06,9.24559e-06,1.08234e-05,1.46497e-05,1.23503e-05,1.44915e-05,1.70826e-05,1.63888e-05,1.89247e-05,2.89544e-05,2.05493e-05,2.1588e-05,2.75989e-05,1.03757e-05,1.26078e-05,1.59876e-05,2.28095e-05,0.091503324,1.278437952,0.017126767,0.480625416,0.033595059,1.26807253,0.018278909,1.809153814,Q7VBJ0,Biotin synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=bioB PE=3 SV=1,0.3543821421875671,-1.057015153103661,0.3426372657286982,0.8553150709008422,Pro1102,tier1:KEGG
Q7VEC7,Pro_0086,17,16,0.000512689,0.000574793,0.000562403,0.000523131,0.000485922,0.000623436,0.001338102,0.000470721,0.000513311,0.000316311,0.000474128,0.000435946,0.000393404,0.000410426,0.000404141,0.001120147,0.000659832,0.000782104,0.000549962,0.000544163,0.000774045,0.000408795,0.000402657,0.000854028,0.45209708,0.989456367,0.236341099,1.407452125,0.452007661,0.984985215,0.018882426,2.089134815,Q7VEC7,ABC-type transport system involved in Fe-S cluster assembly permease component OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=sufB PE=4 SV=1,-0.0152920061094332,0.4930858493394137,-0.0218260255531364,1.062905594681811,Pro0086,tier1:KEGG
Q7TVA5,Pro_0815,30,30,0.000869602,0.001796264,0.001208498,0.001557274,0.001959121,0.00125614,0.001210032,0.001434524,0.002708565,0.00049267,0.000431753,0.000358256,0.000433791,0.000424352,0.000424483,0.000954675,0.001987229,0.00120905,0.001291455,0.001590845,0.001784374,0.00042756,0.000427542,0.001383651,0.213352389,1.231824298,0.206274984,1.381677692,0.499829541,0.999958555,0.018931501,3.236158533,Q7TVA5,B-12 Dependent Ribonucleotide Reductase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0815 PE=4 SV=1,0.3007964910318687,0.4664211132775011,-5.9793735053918416e-05,1.694282284273046,Pro0815,tier1:KEGG
