Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Accession,Description
Q7VC91,Pro_0851,5,5,2.61159E-05,3.97811E-05,3.44451E-05,2.32879E-05,3.8566E-05,3.43261E-05,3.05236E-05,6.99847E-06,1.86712E-05,7.52154E-06,9.12719E-06,7.48308E-06,5.76065E-06,1.33738E-05,7.1142E-06,1.76507E-05,2.39001E-05,7.57842E-06,3.34473E-05,3.206E-05,1.87311E-05,8.04394E-06,8.74954E-06,1.63764E-05,0.414871809,0.958521277,0.067414522,0.560017246,0.391980315,1.087718575,0.078303737,2.035869053,Q7VC91,"Putative GTPase, G3E family OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0851 PE=4 SV=1"
Q7VBG1,Pro_1134,23,23,0.000571756,0.001038181,0.001084602,0.000810091,0.000798961,0.001003528,0.00266303,0.000535407,0.001090474,0.000595864,0.000613071,0.000760155,0.000494996,0.000649628,0.000836155,0.000709626,0.000897388,0.00128165,0.00089818,0.00087086,0.001429637,0.000656364,0.000660259,0.000962888,0.442312774,0.96958326,0.232243749,1.591704892,0.486908056,1.005935262,0.078481813,1.467004224,Q7VBG1,2-isopropylmalate synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=leuA PE=3 SV=1
Q7VAA3,Pro_1561,6,6,0.000366331,0.000332601,0.000223823,0.000341817,0.000306638,0.000275377,0.000356252,0.000239146,0.000140789,0.000470816,0.000426292,0.000311564,0.00051273,0.000430671,0.000210674,0.000119939,0.000286774,0.000358423,0.000307585,0.000307944,0.000245396,0.00040289,0.000384692,0.000255045,0.497139833,1.001167594,0.228688153,0.797815328,0.433463054,0.954829323,0.078660704,0.633038865,Q7VAA3,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1561 PE=4 SV=1
Q7VC19,Pro_0923,31,30,0.001924943,0.001929929,0.002360604,0.002068518,0.001623747,0.002302168,0.002222432,0.001982898,0.002973831,0.00161782,0.002219568,0.002051053,0.002028027,0.002190003,0.001988009,0.002244717,0.00248237,0.003720543,0.002071825,0.001998144,0.002393053,0.001962814,0.00206868,0.002815876,0.389667664,0.964436494,0.193769118,1.155045861,0.30315413,1.053935797,0.078774622,1.434612045,Q7VC19,Pyruvate kinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=pykF PE=3 SV=1
Q7VCG7,Pro_0773,10,10,0.00035679,0.000319862,0.00024509,0.000310049,0.00025405,0.000269108,0.00025816,0.00040246,0.000211025,0.000207973,0.000270496,0.00027769,0.000386156,0.000263012,0.000241967,0.000242624,0.00042205,0.000428363,0.000307248,0.000277736,0.000290548,0.000252053,0.000297045,0.000364346,0.234158838,0.903947973,0.406776625,0.945649577,0.210057002,1.178502791,0.079041505,1.445511851,Q7VCG7,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0773 PE=4 SV=1
Q7VBX6,Pro_0966,34,33,0.000758591,0.000961,0.001205778,0.000815859,0.000915023,0.001015425,0.0016549,0.001162845,0.001405735,0.000785959,0.0007682,0.000951126,0.000689172,0.000901418,0.000932155,0.001039867,0.001482651,0.002878843,0.000975123,0.000915436,0.001407827,0.000835095,0.000840915,0.001800454,0.347459563,0.938789735,0.043686665,1.443742423,0.47729794,1.006968946,0.079105313,2.155985964,Q7VBX6,Phenylalanine--tRNA ligase beta subunit OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=pheT PE=3 SV=1
Q7VD49,Pro_0534,8,8,4.15302E-05,5.55923E-05,6.3729E-05,2.75934E-05,2.2109E-05,5.58161E-05,8.59091E-06,3.72775E-05,1.93451E-05,2.12659E-05,3.75107E-05,3.03618E-05,2.20545E-05,4.12777E-05,4.09999E-05,4.864E-05,3.09785E-05,6.17184E-05,5.36172E-05,3.51728E-05,2.17378E-05,2.97128E-05,3.47774E-05,4.71123E-05,0.103930438,0.655999071,0.019743036,0.405426914,0.278418682,1.170450698,0.079556794,1.585589101,Q7VD49,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=accA PE=3 SV=1
Q7VDI5,Pro_0391,4,4,1.29338E-05,1.46231E-05,1.42077E-05,5.73136E-06,2.63751E-05,2.37203E-05,0.000206533,0.000141691,0.000453128,2.596E-05,2.25621E-05,2.13116E-05,4.73327E-05,1.43E-05,1.24665E-05,0.000154026,8.83437E-05,0.000515197,1.39215E-05,1.86089E-05,0.000267117,2.32779E-05,2.46998E-05,0.000252522,0.255486936,1.336702444,0.027937209,19.18737099,0.45343539,1.061081079,0.079577783,10.84813646,Q7VDI5,Pyridoxal phosphate homeostasis protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0391 PE=3 SV=1
Q7VD60,Pro_0523,11,11,0.000158771,0.000147196,0.000142566,0.000130743,0.000157441,0.000175042,0.000259373,8.87201E-05,0.000142781,0.000152067,0.000134148,9.76479E-05,0.000122544,0.000131281,9.98189E-05,0.000166318,0.000214661,0.000436556,0.000149511,0.000154409,0.000163625,0.000127954,0.000117881,0.000272512,0.369847019,1.032756666,0.397031998,1.094398825,0.30802663,0.921275873,0.081588016,2.129758639,Q7VD60,ATP:corrinoid adenosyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ctuR PE=4 SV=1
Q7V9Z7,Pro_1674,9,8,1.44523E-05,3.55269E-05,2.15582E-05,1.49484E-05,2.11531E-05,2.38954E-05,2.16466E-05,1.20844E-05,1.68336E-05,1.92403E-05,1.27351E-05,2.72584E-05,2.30532E-05,2.5232E-05,1.9903E-05,4.96487E-05,2.38362E-05,9.64826E-05,2.38458E-05,1.9999E-05,1.68549E-05,1.97446E-05,2.27294E-05,5.66558E-05,0.299150453,0.838678812,0.180307971,0.70682786,0.270677053,1.151171525,0.081877711,2.869434569,Q7V9Z7,Beta-lactamase superfamily protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1674 PE=4 SV=1
Q7VCC6,Pro_0814,2,2,6.81803E-06,1.05068E-05,7.75262E-06,1.81131E-07,5.65123E-06,7.73741E-06,6.61523E-06,1.45469E-05,2.82216E-05,1.037E-05,8.57001E-06,9.49822E-06,1.1661E-05,1.78949E-05,1.44946E-05,5.36739E-05,0.000135934,1.74504E-05,8.35916E-06,4.52326E-06,1.64613E-05,9.47943E-06,1.46835E-05,6.90194E-05,0.100615892,0.541113635,0.137332403,1.969246878,0.025042372,1.54898648,0.082334708,7.280968259,Q7VCC6,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0814 PE=4 SV=1
Q7VD54,Pro_0529,11,11,0.000374715,0.000496732,0.000443512,0.000390986,0.000410862,0.000532741,0.00102473,0.000225999,0.000216328,0.00016742,0.000202951,0.000359695,0.000169527,0.000254241,0.000296957,0.000240248,0.000526895,0.000550463,0.00043832,0.000444863,0.000489019,0.000243355,0.000240241,0.000439202,0.456817336,1.014928259,0.430144938,1.115667236,0.4833108,0.987204737,0.08315511,1.804777917,Q7VD54,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0529 PE=4 SV=1
Q7VBP2,Pro_1050,22,22,0.000251367,0.000267102,0.000322488,0.000272986,0.000304638,0.00029226,0.001053738,0.000552565,0.000588683,0.000211637,0.000221391,0.000160709,0.000197248,0.00024126,0.000195176,0.000254086,0.000583841,0.001266465,0.000280319,0.000289961,0.000731662,0.000197912,0.000211228,0.000701464,0.351016358,1.034398349,0.025108816,2.610106849,0.304855199,1.067281009,0.083556308,3.544315671,Q7VBP2,Bifunctional protein GlmU OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=glmU PE=3 SV=1
Q7VEF3,Pro_0060,4,4,1.76809E-05,8.78129E-06,2.17559E-05,2.12947E-05,1.51269E-05,2.1309E-05,3.88405E-05,3.3433E-05,3.67521E-05,1.208E-05,1.58913E-05,1.92086E-05,1.95366E-05,1.52275E-05,1.08252E-05,2.63104E-05,4.44702E-05,1.76534E-05,1.60727E-05,1.92436E-05,3.63419E-05,1.57266E-05,1.51964E-05,2.9478E-05,0.253155467,1.197283532,0.004039603,2.261095013,0.4391678,0.966285821,0.083729582,1.87439729,Q7VEF3,Glycosyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=wcaA PE=4 SV=1
Q7VBI9,Pro_1103,4,4,2.12885E-05,2.61188E-05,2.43128E-05,3.81169E-05,3.01582E-05,2.07509E-05,0.000115508,2.22441E-05,3.16113E-05,2.55539E-05,2.20164E-05,2.25567E-05,2.10966E-05,2.29075E-05,1.70371E-05,2.28943E-05,0.000246076,0.000126918,2.39067E-05,2.96754E-05,5.64543E-05,2.33756E-05,2.0347E-05,0.000131963,0.165269048,1.241299658,0.167223989,2.361444651,0.107267472,0.87043768,0.083743841,5.645310326,Q7VBI9,Isoprenyl transferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=uppS PE=3 SV=1
Q7VDD4,Pro_0445,4,4,2.19418E-05,7.63212E-06,1.30584E-05,3.20506E-05,7.5131E-06,9.74301E-06,1.30701E-05,2.20619E-05,1.66079E-05,1.26412E-05,1.63479E-05,1.06401E-05,1.17356E-05,6.7232E-06,7.66695E-06,6.05281E-06,8.44473E-05,0.000122778,1.42108E-05,1.64356E-05,1.72466E-05,1.32097E-05,8.70859E-06,7.10925E-05,0.407205555,1.156558705,0.285408819,1.213631502,0.059307539,0.659255434,0.083826155,5.381827962,Q7VDD4,ABC-type multidrug transport system ATPase component OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ccmA PE=4 SV=1
Q7VDV4,Pro_0264,9,9,0.000144113,9.96957E-05,0.000129115,0.000116156,9.86222E-05,0.000127046,0.000322818,0.000201659,0.00026832,0.00014821,0.000122666,0.000141159,0.000118408,0.000121387,0.000143507,0.000294518,0.000163511,0.000171457,0.000124308,0.000113941,0.000264266,0.000137345,0.000127767,0.000209829,0.269511495,0.916606157,0.010027933,2.125894978,0.216257792,0.930266935,0.083897089,1.527749813,Q7VDV4,Predicted amidase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0264 PE=4 SV=1
Q7VC38,Pro_0904,9,9,0.000934724,0.001559062,0.001470568,0.001283483,0.001342648,0.001323733,0.000891034,0.003707625,0.002120415,0.000958267,0.000955018,0.001415373,0.00107577,0.001215879,0.001419944,0.004080326,0.001785317,0.001579896,0.001321452,0.001316621,0.002239691,0.001109553,0.001237198,0.002481846,0.490751115,0.996344689,0.167435357,1.694871928,0.261592002,1.115041554,0.083935171,2.236798647,Q7VC38,4-hydroxy-tetrahydrodipicolinate reductase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=dapB PE=3 SV=1
Q7VE26,Pro_0188,15,14,0.000170876,0.000204319,0.000226541,0.000195064,0.000270647,0.000256311,0.000494628,0.000205486,0.000222369,0.000144709,0.000162113,0.000235105,0.000192191,0.000205023,0.000214839,0.000133426,0.000596559,0.000669434,0.000200579,0.000240674,0.000307494,0.000180642,0.000204018,0.000466473,0.114509852,1.199898437,0.161861218,1.533035252,0.228764858,1.129403183,0.084106462,2.582307282,Q7VE26,Tryptophan synthase beta chain OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=trpB PE=3 SV=1
Q7VDM9,Pro_0347,4,4,9.31231E-05,7.65827E-05,0.000107468,5.46019E-05,0.000113828,9.75701E-05,0.000385938,9.87634E-05,0.000186707,8.7321E-05,8.54251E-05,7.9206E-05,9.17871E-05,8.57666E-05,0.000111324,0.000184162,0.000113101,0.000416608,9.23914E-05,8.86666E-05,0.000223803,8.3984E-05,9.62924E-05,0.000237957,0.429945198,0.959684777,0.099381201,2.422330778,0.101487983,1.146556208,0.084186966,2.833360848,Q7VDM9,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0347 PE=4 SV=1
Q7VDB5,Pro_0468,6,6,6.79321E-05,3.37626E-05,4.17057E-05,1.72817E-05,4.03603E-05,3.51103E-05,0.000249138,6.76232E-05,0.000274235,2.41538E-05,2.36654E-05,2.8476E-05,2.42288E-05,3.68267E-05,3.76374E-05,9.44057E-05,6.06459E-05,0.000302811,4.78002E-05,3.09174E-05,0.000196999,2.54318E-05,3.28976E-05,0.000152621,0.12352149,0.646806509,0.043157746,4.121300857,0.090029298,1.293565666,0.08419846,6.001191534,Q7VDB5,tRNA N6-adenosine threonylcarbamoyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=tsaD PE=3 SV=1
Q7VEE1,Pro_0072,14,13,0.000407258,0.000354512,0.000457192,0.000360101,0.000464756,0.000430247,0.00081415,0.000457364,0.000391956,0.000453757,0.000374649,0.000394177,0.000417181,0.000413667,0.000425191,0.00039476,0.001340487,0.000865562,0.00040632,0.000418368,0.00055449,0.000407528,0.00041868,0.000866937,0.3960127,1.029650145,0.166231729,1.364661659,0.333388083,1.027365749,0.084482728,2.127307416,Q7VEE1,Protein implicated in RNA metabolism (PRC-barrel domain) OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0072 PE=4 SV=1
Q7VE90,Pro_0123,2,2,8.04645E-06,2.41737E-05,1.51188E-05,1.85118E-05,1.5404E-05,1.84555E-05,2.34515E-06,1.45341E-05,2.04786E-05,1.50251E-05,1.52646E-05,1.21297E-05,2.27533E-05,1.27087E-05,1.46517E-05,1.5369E-05,2.74937E-06,2.46565E-06,1.57796E-05,1.74571E-05,1.24526E-05,1.41398E-05,1.67046E-05,6.86134E-06,0.371640859,1.106305488,0.331661611,0.789157616,0.236235039,1.181386603,0.08565284,0.485250201,Q7VE90,Dihydropteroate synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=folP PE=4 SV=1
Q7VAA1,Pro_1563,11,11,0.000144128,0.00023854,0.000176241,9.783E-05,9.70999E-05,0.000247832,0.00087358,0.000161056,0.000228379,8.82262E-05,0.000821693,0.000901807,0.00027837,0.000669114,0.000127834,0.000162523,0.00020773,0.000145388,0.000186303,0.000147587,0.000421005,0.000603909,0.000358439,0.00017188,0.268066578,0.792190516,0.181489346,2.259786828,0.233030969,0.593532522,0.085664863,0.28461316,Q7VAA1,Adhesin-like protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1563 PE=4 SV=1
Q7VAN8,Pro_1420,7,7,7.50338E-05,0.000103208,0.000101688,9.82544E-05,0.000104888,0.000105025,7.53675E-05,5.87793E-05,0.000111407,9.21152E-05,8.19581E-05,8.22982E-05,7.85667E-05,9.90453E-05,0.000107394,0.000129501,8.99581E-05,9.88262E-05,9.33098E-05,0.000102723,8.18512E-05,8.54572E-05,9.5002E-05,0.000106095,0.187055061,1.100877815,0.279790337,0.877197879,0.178787746,1.111691962,0.086146719,1.24150164,Q7VAN8,Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=purC PE=3 SV=1
Q7VDQ0,Pro_0318,6,6,5.15692E-05,6.5556E-05,5.72439E-05,6.89459E-05,6.68178E-05,5.53002E-05,0.000183683,0.000337704,0.000110212,5.72619E-05,5.02553E-05,6.49444E-05,5.91667E-05,6.65494E-05,6.53759E-05,0.000166905,0.000305342,5.76209E-05,5.81231E-05,6.3688E-05,0.000210533,5.74872E-05,6.36973E-05,0.000176623,0.198415584,1.095743097,0.042881968,3.622190972,0.133571924,1.10802593,0.086202965,3.072384337,Q7VDQ0,"7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=folK PE=4 SV=1"
Q7VA04,Pro_1665,45,45,0.014731415,0.015813012,0.018555846,0.014784122,0.015172527,0.017443491,0.01481135,0.014500783,0.014109321,0.014972588,0.018549093,0.018773291,0.017937392,0.019624365,0.019053934,0.016654875,0.01281806,0.014597223,0.016366758,0.015800047,0.014473818,0.017431657,0.018871897,0.014690052,0.353980563,0.965374247,0.088462293,0.884342415,0.169431894,1.082622053,0.086654091,0.842722646,Q7VA04,Elongation factor G OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=fusA PE=3 SV=1
Q7V9U1,Pro_1733,10,10,0.001617727,0.000799482,0.0007896,0.001197548,0.001313247,0.000830517,0.000718266,0.000775485,0.000409465,0.001013496,0.000568571,0.000611296,0.000778102,0.000688453,0.000531939,0.000811822,0.001073629,0.001339557,0.001068936,0.001113771,0.000634405,0.000731121,0.000666165,0.001075003,0.446103685,1.041943193,0.108655414,0.593492288,0.351846682,0.911155154,0.086869459,1.470348804,Q7V9U1,Photosystem I reaction center subunit II PsaD OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=psaD PE=4 SV=1
Q7VDN6,Pro_0332,11,10,0.000176082,0.000283011,0.000330206,0.000226404,0.000271534,0.000316768,0.000696839,0.000399909,0.00063146,0.000232517,0.000280402,0.000322411,0.000199343,0.000302755,0.000319083,0.000217275,0.000751305,0.000906231,0.0002631,0.000271568,0.000576069,0.000278443,0.000273727,0.000624937,0.439866595,1.032187672,0.018111781,2.189546776,0.461304031,0.983061362,0.087379972,2.244395861,Q7VDN6,S-methyl-5'-thioadenosine phosphorylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=mtnP PE=3 SV=1
Q7VB20,Pro_1280,11,11,0.000400697,0.000523129,0.000400471,0.000533921,0.001174377,0.000433082,0.007082395,0.002275588,0.001707878,0.000389034,0.000474037,0.000403938,0.00050131,0.000556009,0.000432045,0.002470872,0.000516567,0.001126505,0.000441432,0.000713793,0.00368862,0.000422337,0.000496455,0.001371315,0.156088377,1.616994192,0.064804375,8.356028225,0.085267566,1.175495432,0.087949441,3.246972136,Q7VB20,Transketolase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1280 PE=4 SV=1
Q7VDG5,Pro_0411,2,2,1.67899E-05,1.98817E-05,1.09049E-05,2.01537E-05,1.39813E-05,1.00522E-05,6.78571E-05,0.000101304,4.304E-05,5.21516E-06,7.74833E-06,9.51805E-06,7.43705E-06,7.20734E-06,6.98558E-06,8.63842E-05,6.14977E-05,1.83968E-07,1.58588E-05,1.4729E-05,7.07338E-05,7.49385E-06,7.20999E-06,4.93553E-05,0.394441964,0.928760244,0.016265084,4.460214714,0.416102406,0.962121629,0.088966568,6.586110078,Q7VDG5,Thioredoxin family protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=trxA PE=4 SV=1
Q7VDW7,Pro_0248,5,5,0.001242358,0.001375657,0.00080706,0.001352021,0.001390632,0.001169475,0.000261697,0.000817713,0.000297542,0.00113292,0.00068746,0.000715118,0.000785464,0.000764525,0.000572511,0.000287072,0.00058858,0.000718215,0.001141692,0.001304042,0.000458984,0.000845166,0.0007075,0.000531289,0.21455795,1.14220172,0.025759165,0.402020819,0.218028905,0.837113672,0.089205581,0.628620705,Q7VDW7,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0248 PE=4 SV=1
Q7VE47,Pro_0167,36,36,0.003681406,0.003370499,0.003275987,0.003668362,0.003381422,0.003509033,0.002286718,0.003413755,0.003489295,0.003089591,0.003417788,0.003414591,0.003730632,0.003370226,0.003432657,0.00375991,0.003307223,0.004116215,0.00344263,0.003519606,0.003063256,0.003307324,0.003511171,0.003727783,0.31516104,1.02235936,0.202391242,0.889800921,0.130197594,1.061635321,0.089360653,1.127129727,Q7VE47,"Phytoene dehydrogenase, phytoene desaturase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=pds PE=4 SV=1"
Q7VBB6,Pro_1181,15,15,0.000695893,0.000816006,0.000778257,0.000909048,0.000743889,0.000712446,0.000870603,0.00198077,0.00094239,0.000921533,0.000842748,0.000835607,0.000863255,0.000811542,0.000858608,0.001753413,0.000969409,0.001080922,0.000763385,0.000788461,0.001264588,0.000866629,0.000844468,0.001267915,0.370082935,1.032848028,0.118367753,1.656551987,0.263992807,0.974428744,0.089376831,1.463042309,Q7VBB6,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1181 PE=4 SV=1
Q7V9L2,Pro_1821,3,3,7.92034E-06,2.29632E-05,3.43686E-05,3.65101E-05,2.73881E-05,3.34588E-05,8.48139E-05,2.09769E-05,1.24315E-05,2.1314E-05,4.49376E-05,4.14221E-05,3.94693E-05,3.33525E-05,2.27291E-05,3.59677E-05,0.000128387,7.83433E-05,2.17507E-05,3.24523E-05,3.94074E-05,3.58912E-05,3.18503E-05,8.08993E-05,0.128836397,1.492010092,0.252089044,1.811774857,0.335583136,0.887411663,0.08979124,2.254011442,Q7V9L2,50S ribosomal protein L35 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpmI PE=3 SV=1
Q7VBQ1,Pro_1041,28,27,0.002227818,0.00244495,0.002506643,0.00227308,0.001974989,0.002584328,0.00211691,0.002787234,0.003494218,0.002671925,0.002934839,0.002928266,0.002764318,0.002789328,0.002800215,0.002645937,0.004255894,0.004650247,0.002393137,0.002277466,0.002799454,0.00284501,0.00278462,0.003850693,0.292652434,0.951665332,0.187064406,1.169784097,0.263379883,0.978773409,0.089810481,1.353489936,Q7VBQ1,Acetyl-coenzyme A synthetase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=acs PE=3 SV=1
Q7VBM1,Pro_1071,22,22,0.001009281,0.000925419,0.000995213,0.001076106,0.000911919,0.00090724,0.001093223,0.001782838,0.004353216,0.001172318,0.001134473,0.001088011,0.001089397,0.00104911,0.001140789,0.002139978,0.001152158,0.001512823,0.000976638,0.000965088,0.002409759,0.001131601,0.001093098,0.001601653,0.429844404,0.988174464,0.111075437,2.467403418,0.172725548,0.965975383,0.089958901,1.41538703,Q7VBM1,Gamma-glutamyl phosphate reductase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=proA PE=3 SV=1
Q7VBZ8,Pro_0944,14,14,0.00051301,0.000554649,0.000620489,0.000490091,0.000403906,0.000671413,0.000610108,0.000428254,0.000828829,0.00049773,0.000504429,0.000650169,0.000595067,0.000581029,0.000644209,0.000939706,0.00094021,0.0005099,0.000562716,0.000521804,0.000622397,0.000550776,0.000606768,0.000796605,0.327375253,0.927294561,0.322457226,1.106059011,0.176359627,1.101660164,0.090260213,1.446332799,Q7VBZ8,N-acetyl-gamma-glutamyl-phosphate reductase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=argC PE=3 SV=1
Q7VAP0,Pro_1418,3,3,2.19818E-05,2.14776E-05,1.89024E-05,1.78455E-05,4.21533E-06,1.73489E-05,1.79781E-05,3.20855E-05,2.15461E-05,1.37579E-05,2.16066E-05,2.80388E-05,1.40798E-05,1.83479E-05,1.82418E-05,2.95038E-05,7.51658E-05,0.000189087,2.07873E-05,1.31366E-05,2.38699E-05,2.11344E-05,1.68899E-05,9.79189E-05,0.084480776,0.631953706,0.25841802,1.148294319,0.192801768,0.799162785,0.091120186,4.633142133,Q7VAP0,UDP-3-O-acyl-N-acetylglucosamine deacetylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=lpxC PE=3 SV=1
Q7VDC9,Pro_0451,5,4,1.80651E-05,7.42046E-06,6.83179E-06,2.29131E-05,1.37211E-05,8.95148E-06,3.66662E-05,1.6649E-06,8.31129E-06,1.24224E-06,1.08838E-06,1.47064E-06,1.92197E-06,1.32233E-06,1.28533E-06,2.1847E-05,6.34184E-06,7.30023E-05,1.07725E-05,1.51952E-05,1.55475E-05,1.26709E-06,1.50988E-06,3.37304E-05,0.23271939,1.410563164,0.347620654,1.443260417,0.179317545,1.191612999,0.091139815,26.62042315,Q7VDC9,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0451 PE=4 SV=1
Q7VDH1,Pro_0405,18,18,0.000473053,0.000463614,0.000424719,0.000462568,0.000473801,0.000460179,0.001568354,0.001295693,0.001478499,0.000398647,0.000452843,0.000542028,0.000538701,0.000435375,0.0004657,0.001340809,0.000870086,0.000446991,0.000453795,0.000465516,0.001447515,0.000464506,0.000479925,0.000885962,0.24418296,1.02582792,0.000130311,3.189797042,0.390473194,1.033194233,0.091166165,1.907320566,Q7VDH1,Cystathionine beta-lyase/cystathionine gamma-synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=metB PE=3 SV=1
