gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS04625,0.3018836631362064,156.97396284998916,0.2308603312138683,0.369373580949402,RNA,LATEvsC1_rna
ACZ81_RS04630,0.9368830895933042,546.3406555826991,8.55745642456228e-06,8.731654010812911e-05,RNA,LATEvsC1_rna
ACZ81_RS04635,1.5587049547032836,74.09334697439058,5.040577278882594e-05,0.0003917192807813799,RNA,LATEvsC1_rna
ACZ81_RS04640,0.6592548819779007,306.7457633758619,0.060027472553205,0.1319682921811141,RNA,LATEvsC1_rna
ACZ81_RS04645,0.7896716927091042,658.7700535804772,0.0010332524513796,0.005046701985423,RNA,LATEvsC1_rna
ACZ81_RS04650,0.7031398287879232,196.3420014312168,0.0065118326447542,0.0232524032996123,RNA,LATEvsC1_rna
ACZ81_RS04655,0.7540493132531669,178.93569423754877,0.0185475489693039,0.053392441756575,RNA,LATEvsC1_rna
ACZ81_RS04660,0.9663597100320686,439.1713428807205,9.578101268255026e-06,9.626111800927984e-05,RNA,LATEvsC1_rna
ACZ81_RS04665,0.3879330700468695,486.83196484237794,0.11139070004103,0.2135165904228156,RNA,LATEvsC1_rna
ACZ81_RS04670,-0.1318550203617098,1652.7708640315284,0.5293461659560117,0.6620954851789167,RNA,LATEvsC1_rna
ACZ81_RS04675,0.9251270302858452,129.47952045604083,0.0075226534136726,0.0261856251639127,RNA,LATEvsC1_rna
ACZ81_RS04680,0.5379202124591801,1129.8273130820814,3.572808167464448e-05,0.0002923869541129069,RNA,LATEvsC1_rna
ACZ81_RS04685,0.5437657526517085,113.94237127646606,0.0799681560729261,0.1658945712125802,RNA,LATEvsC1_rna
ACZ81_RS04690,-0.2818629935305231,82.82034423841611,0.4358701751207105,0.5762741187715296,RNA,LATEvsC1_rna
ACZ81_RS04695,0.3511149983495599,77.79479654899205,0.3512545290039798,0.4956124775883037,RNA,LATEvsC1_rna
ACZ81_RS04700,0.4532998682585167,1087.5297160333257,0.0383678735308859,0.0945476181686414,RNA,LATEvsC1_rna
ACZ81_RS04705,0.4613849882234792,274.1469748236458,0.0962289059216486,0.1910286696761441,RNA,LATEvsC1_rna
ACZ81_RS04710,0.4683878503163685,1351.0912159300126,0.0562427416129893,0.1259963094235124,RNA,LATEvsC1_rna
ACZ81_RS04715,-1.4233453343897455,0.7092900935635966,0.5452912510055667,0.6750321612024381,RNA,LATEvsC1_rna
ACZ81_RS04720,0.0966139066911068,27.813917225250965,0.8642538223983643,0.9147919542283652,RNA,LATEvsC1_rna
