gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS00265,2.005016853156406,126.1532452068055,9.913833792365264e-07,3.768071119028358e-06,RNA,P2vsP1_rna,PMM0050,tier1:gene_id
TX50_RS00270,-0.6589252392560909,2135.7217225934787,0.0872258821166953,0.1267308538445864,RNA,P2vsP1_rna,PMM0051,tier1:gene_id
TX50_RS00275,-0.0388518296700593,58.301378333665824,0.8786735163870475,0.9070968649372142,RNA,P2vsP1_rna,PMM0052,tier1:gene_id
TX50_RS00280,1.6011222088858608,146.46113330978926,2.844865682587788e-06,9.75156736753703e-06,RNA,P2vsP1_rna,PMM0053,tier1:gene_id
TX50_RS00285,0.9140742071105468,136.40335385384077,0.0252366698622097,0.0421598158077167,RNA,P2vsP1_rna,PMM0054,tier1:gene_id
TX50_RS00290,0.973557127931306,540.6310380957149,0.0145116511823565,0.0255763067903086,RNA,P2vsP1_rna,PMM0055,tier1:gene_id
TX50_RS00295,-3.898740431748441,500.1041838332091,8.920837627896001e-16,1.3801268907746662e-14,RNA,P2vsP1_rna,PMM0056,tier1:gene_id
TX50_RS00300,-0.9431551995432128,246.14971578429464,3.3337683865882254e-05,9.687292438892945e-05,RNA,P2vsP1_rna,PMM0057,tier1:gene_id
TX50_RS00305,2.1325965490028733,347.748571961912,7.600994511461145e-10,4.885222514137008e-09,RNA,P2vsP1_rna,PMM0058,tier1:gene_id
TX50_RS00310,-0.7357552602312987,170.0733439282259,0.0256028866694212,0.0426561145140402,RNA,P2vsP1_rna,PMM0059,tier1:gene_id
TX50_RS00320,-2.837075553448742,567.1138391445782,1.196764429939411e-16,2.1506902522503395e-15,RNA,P2vsP1_rna,PMM0060,tier1:gene_id
TX50_RS00325,-1.6940755322975152,222.37519199345368,1.98178403941916e-07,8.394238574290309e-07,RNA,P2vsP1_rna,PMM0061,tier1:gene_id
TX50_RS00330,-4.371468394157253,862.2870842263799,7.513665744519559e-32,1.545310588122856e-29,RNA,P2vsP1_rna,PMM0062,tier1:gene_id
TX50_RS00335,0.7502750445937079,4218.300495580355,0.0027608944957649,0.005572972422749,RNA,P2vsP1_rna,PMM0063,tier1:gene_id
TX50_RS00340,-1.3984307443477977,134.3095919737239,1.7993240051534245e-05,5.4243464715618704e-05,RNA,P2vsP1_rna,PMM0064,tier1:gene_id
TX50_RS00345,0.2357248622891685,832.9184824001401,0.1773930677940849,0.2357175653171939,RNA,P2vsP1_rna,PMM0065,tier1:gene_id
TX50_RS00350,-0.0325897055135021,185.31861342097383,0.90662920566217,0.9299677695150876,RNA,P2vsP1_rna,PMM0066,tier1:gene_id
TX50_RS00355,1.0224447468206643,227.67513107044647,0.0001099831708782,0.0002976298966311,RNA,P2vsP1_rna,PMM0067,tier1:gene_id
