gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS06340,-0.9515356689126264,2054.019446309775,0.0060945073952664,0.0259016564298826,RNA,C5vsC1_rna
ACZ81_RS06345,-0.9979844616832212,391.92893046044,0.004301154202262,0.0198575726806391,RNA,C5vsC1_rna
ACZ81_RS06350,0.0397166209536204,322.67306132234813,0.8674008074056266,0.92652077723945,RNA,C5vsC1_rna
ACZ81_RS06355,-1.0661296701812846,479.82970620497696,0.144760785856772,0.2822268954698518,RNA,C5vsC1_rna
ACZ81_RS06360,-0.5431862232964734,763.0317987617592,0.2969264571927233,0.4590090092727229,RNA,C5vsC1_rna
ACZ81_RS06365,-0.1331297045079728,265.51937907407955,0.5608984145228846,0.7112276988197892,RNA,C5vsC1_rna
ACZ81_RS06370,0.0086103406643692,479.3173825422425,0.9694179847218388,0.988387536138251,RNA,C5vsC1_rna
ACZ81_RS06375,1.323216067279008,49.176979027957934,0.0145412284512068,0.0496083406005457,RNA,C5vsC1_rna
ACZ81_RS06380,1.286712836524171,51.21757745468673,0.0427707955475494,0.1120566416398487,RNA,C5vsC1_rna
ACZ81_RS06385,1.4233262457359916,2495.253723141807,0.0003368943336074778,0.0025598864894568,RNA,C5vsC1_rna
ACZ81_RS06390,1.488900899730536,165.8093089164084,6.90968833805288e-05,0.0007163222122033116,RNA,C5vsC1_rna
ACZ81_RS06395,-1.2753287149756871,743.1131337589048,0.0001661045627574201,0.0014582308660454,RNA,C5vsC1_rna
ACZ81_RS06400,-0.8365945443454773,497.05182013432704,3.927341809680406e-05,0.0004388995916556487,RNA,C5vsC1_rna
ACZ81_RS06405,-0.8086092319731844,505.3516780664898,0.000425087330599538,0.0031292667346153,RNA,C5vsC1_rna
ACZ81_RS06410,-0.7497716507792771,356.06828636718166,0.1601198697366495,0.3031339524142336,RNA,C5vsC1_rna
ACZ81_RS06415,0.1801028311145133,650.7952044631035,0.5124554649979829,0.6726269495758495,RNA,C5vsC1_rna
ACZ81_RS06420,0.0733684738105136,406.3646484457011,0.7525787646620516,0.8529225999503252,RNA,C5vsC1_rna
ACZ81_RS06425,-0.3289401798364527,500.1150997067964,0.250873471559933,0.4100021471370189,RNA,C5vsC1_rna
ACZ81_RS06430,-0.5803771028146623,2366.4782893475985,0.0173231849584174,0.0567351984107515,RNA,C5vsC1_rna
ACZ81_RS06435,-0.4532961444797613,2519.966707192528,0.0493306024058647,0.124945944982531,RNA,C5vsC1_rna
ACZ81_RS06440,0.1626167771489632,1302.5495033593534,0.4823606447736048,0.6468017736736973,RNA,C5vsC1_rna
ACZ81_RS06460,0.7398007881253389,4637.3270392980485,0.0054794858971238,0.0240258988188645,RNA,C5vsC1_rna
ACZ81_RS06470,0.6006219771628478,256.4801373974618,0.1547224214238431,0.2957343281336153,RNA,C5vsC1_rna
ACZ81_RS06475,0.0574363285247524,400.2410634242296,0.8182987919120026,0.8918812151999334,RNA,C5vsC1_rna
ACZ81_RS06480,-0.0352186054573786,183.3637649266508,0.938208463669796,0.9680718600643888,RNA,C5vsC1_rna
ACZ81_RS06485,-2.4803901256870104,997.1223318349086,1.6992745613397313e-07,4.157005817131099e-06,RNA,C5vsC1_rna
ACZ81_RS06490,-1.8809284039653835,283.0960072080137,1.1835467310597316e-14,1.2495761802662218e-12,RNA,C5vsC1_rna
ACZ81_RS06495,1.3610893422949428,327.4495976929936,0.021024030131686,0.0661852204556202,RNA,C5vsC1_rna
ACZ81_RS06500,0.4036780957435962,2019.807923933256,0.6056096450168266,0.7488571965290263,RNA,C5vsC1_rna
ACZ81_RS06505,-0.2288533417674199,225.6931431579623,0.4010233601317092,0.5699035844254509,RNA,C5vsC1_rna
ACZ81_RS06510,0.1008330884515219,98.74484106041793,0.7719021773731404,0.8651422785364025,RNA,C5vsC1_rna
