gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS08885,-1.9669053989074283,376.6888502054003,6.517528528530366e-07,1.0943522901995988e-05,RNA,LATEvsP1_rna,PMM1663,tier1:gene_id
TX50_RS08890,-0.7063208854826365,78.82900217323974,0.0379332380466672,0.0917666269206952,RNA,LATEvsP1_rna,PMM1664,tier1:gene_id
TX50_RS08895,-0.3818406532999415,2344.104069822666,0.0923606476098803,0.1791912984616061,RNA,LATEvsP1_rna,PMM1665,tier1:gene_id
TX50_RS08900,-0.6004580278622641,660.5718409468228,0.0309459117485628,0.0779769427006761,RNA,LATEvsP1_rna,PMM1666,tier1:gene_id
TX50_RS08905,1.193287908825418,2297.552355410065,0.0006353521899252,0.0035560469539149,RNA,LATEvsP1_rna,PMM1667,tier1:gene_id
TX50_RS08910,0.1396313277901446,2075.625661393556,0.4409917816760859,0.5711864100671323,RNA,LATEvsP1_rna,PMM1668,tier1:gene_id
TX50_RS08915,1.350652419915953,178.85780808314678,0.0001634766757038,0.0011308667416666,RNA,LATEvsP1_rna,PMM1669,tier1:gene_id
TX50_RS08920,0.0743162672928505,222.9005566738654,0.8013037356812354,0.8675310667076446,RNA,LATEvsP1_rna,PMM1670,tier1:gene_id
TX50_RS08925,1.1374664432723225,487.7471029030189,0.0178264729135122,0.0515265969816229,RNA,LATEvsP1_rna,PMM1671,tier1:gene_id
TX50_RS08930,0.741209164725396,5812.896923823687,0.0771882305275533,0.1591506771923693,RNA,LATEvsP1_rna,PMM1672,tier1:gene_id
TX50_RS08935,-0.0962805982247651,3972.1926341594058,0.5540602257014722,0.6750324781468464,RNA,LATEvsP1_rna,PMM1673,tier1:gene_id
TX50_RS08940,-0.6823365797930085,1201.777642824714,5.532936404974092e-07,9.73269860951157e-06,RNA,LATEvsP1_rna,PMM1674,tier1:gene_id
TX50_RS08945,0.4859393741071344,350.20153991969715,0.0821037002685643,0.1662779982412701,RNA,LATEvsP1_rna,PMM1675,tier1:gene_id
TX50_RS08950,0.9480141698861596,249.99280765050372,1.0983351064952058e-05,0.0001229469661634,RNA,LATEvsP1_rna,PMM1676,tier1:gene_id
TX50_RS08955,0.2974213686410697,395.6348449629029,0.3213225416744593,0.4544917578329562,RNA,LATEvsP1_rna,PMM2019,tier1:gene_id
TX50_RS08960,-0.5110614684690605,60.1103492177208,0.1709504574700166,0.2873025431729943,RNA,LATEvsP1_rna,PMM1677,tier1:gene_id
TX50_RS08965,0.735323102210094,764.2800225100515,0.0040217775827501,0.0158488310844883,RNA,LATEvsP1_rna,PMM1678,tier1:gene_id
TX50_RS08970,0.7455965490652245,251.66095760728848,0.0085737484399497,0.0294892241500693,RNA,LATEvsP1_rna,PMM1679,tier1:gene_id
TX50_RS08975,-0.9278313718689772,43.027557930209696,0.0386728057481348,0.0930060836156315,RNA,LATEvsP1_rna,PMM1681,tier1:gene_id
TX50_RS08980,-0.2651989183243957,711.9689758238778,0.2617691050884251,0.3924411827096764,RNA,LATEvsP1_rna,PMM1682,tier1:gene_id
TX50_RS08985,0.3225989237741721,216.20132211123504,0.374435291663191,0.5082664522062599,RNA,LATEvsP1_rna,PMM1683,tier1:gene_id
TX50_RS08995,-0.1195634947837075,82.12790745438801,0.7377345620439075,0.8149496029276898,RNA,LATEvsP1_rna,PMM1684,tier1:gene_id
TX50_RS09000,-0.6151969647922555,91.463441184034,0.0051197774599217,0.0189884115832842,RNA,LATEvsP1_rna,PMM1685,tier1:gene_id
TX50_RS09005,-0.1532537937843891,98.36948114763028,0.6183467862514613,0.7262960592081186,RNA,LATEvsP1_rna,PMM1686,tier1:gene_id
TX50_RS09010,0.3907386514109305,515.2578412785917,0.1323111263433607,0.2343035957393933,RNA,LATEvsP1_rna,PMM1687,tier1:gene_id
TX50_RS09015,-0.1946075220145162,374.0390328856365,0.3707504389414153,0.5042533584129558,RNA,LATEvsP1_rna,PMM1688,tier1:gene_id
