alt_id,locus_tag,source_col,source_csv,paper
A3PAQ4_PROM0,P9301_02061,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313286,P9301_02061,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
hisC,P9301_02061,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
argS,P9301_02071,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02071,P9301_02071,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAQ5_PROM0,P9301_02071,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313287,P9301_02071,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
argS,P9301_02071,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
nadC,P9301_02081,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02081,P9301_02081,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAQ6_PROM0,P9301_02081,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313288,P9301_02081,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
nadC,P9301_02081,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
mnmE,P9301_02091,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
trmE,P9301_02091,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02091,P9301_02091,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
MNME_PROM0,P9301_02091,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313289,P9301_02091,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
mnmE,P9301_02091,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02101,P9301_02101,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAQ8_PROM0,P9301_02101,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313290,P9301_02101,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
spoT,P9301_02111,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02111,P9301_02111,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAQ9_PROM0,P9301_02111,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313291,P9301_02111,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
spoT,P9301_02111,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02121,P9301_02121,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR0_PROM0,P9301_02121,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313292,P9301_02121,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rluD,P9301_02131,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02131,P9301_02131,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR1_PROM0,P9301_02131,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313293,P9301_02131,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rluD,P9301_02131,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02141,P9301_02141,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR2_PROM0,P9301_02141,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313294,P9301_02141,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rbgA,P9301_02141,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
pgk,P9301_02151,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02151,P9301_02151,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
PGK_PROM0,P9301_02151,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313295,P9301_02151,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
pgk,P9301_02151,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313295,P9301_02151,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02161,P9301_02161,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR4_PROM0,P9301_02161,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313296,P9301_02161,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
murG,P9301_02171,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02171,P9301_02171,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
MURG_PROM0,P9301_02171,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313297,P9301_02171,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
murG,P9301_02171,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02181,P9301_02181,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR6_PROM0,P9301_02181,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313298,P9301_02181,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
hisC/cobC,P9301_02181,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
pyrD,P9301_02191,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02191,P9301_02191,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR7_PROM0,P9301_02191,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313299,P9301_02191,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
pyrD,P9301_02191,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rnhA,P9301_02201,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02201,P9301_02201,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAR8_PROM0,P9301_02201,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313300,P9301_02201,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rnhA,P9301_02201,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplL,P9301_02211,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rpl12,P9301_02211,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02211,P9301_02211,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
RL7_PROM0,P9301_02211,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313301,P9301_02211,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplL,P9301_02211,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplJ,P9301_02221,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rpl10,P9301_02221,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02221,P9301_02221,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
RL10_PROM0,P9301_02221,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313302,P9301_02221,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplJ,P9301_02221,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplA,P9301_02231,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rpl1,P9301_02231,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02231,P9301_02231,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
RL1_PROM0,P9301_02231,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313303,P9301_02231,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rpl1,P9301_02231,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplK,P9301_02241,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rpl11,P9301_02241,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02241,P9301_02241,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
RL11_PROM0,P9301_02241,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313304,P9301_02241,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rplK,P9301_02241,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
nusG,P9301_02251,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02251,P9301_02251,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAS3_PROM0,P9301_02251,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313305,P9301_02251,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
nusG,P9301_02251,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
secE,P9301_02261,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02261,P9301_02261,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAS4_PROM0,P9301_02261,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313306,P9301_02261,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
secE,P9301_02261,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
clpB2,P9301_02271,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02271,P9301_02271,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAS5_PROM0,P9301_02271,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313307,P9301_02271,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
clpB2,P9301_02271,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
eno,P9301_02281,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02281,P9301_02281,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
ENO_PROM0,P9301_02281,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313308,P9301_02281,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
eno,P9301_02281,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02291,P9301_02291,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAS7_PROM0,P9301_02291,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313309,P9301_02291,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02301,P9301_02301,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAS8_PROM0,P9301_02301,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313310,P9301_02301,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02311,P9301_02311,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAS9_PROM0,P9301_02311,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313311,P9301_02311,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
trxB,P9301_02311,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313311,P9301_02311,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02321,P9301_02321,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT0_PROM0,P9301_02321,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313312,P9301_02321,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313312,P9301_02321,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02331,P9301_02331,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT1_PROM0,P9301_02331,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313313,P9301_02331,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
sbtA,P9301_02331,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313313,P9301_02331,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02351,P9301_02351,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT3_PROM0,P9301_02351,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313314,P9301_02351,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
hemB,P9301_02361,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02361,P9301_02361,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT4_PROM0,P9301_02361,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313315,P9301_02361,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
hemB,P9301_02361,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02371,P9301_02371,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT5_PROM0,P9301_02371,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313316,P9301_02371,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
mutS2,P9301_02381,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02381,P9301_02381,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT6_PROM0,P9301_02381,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313317,P9301_02381,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
mutS2,P9301_02381,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
obg,P9301_02391,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02391,P9301_02391,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
OBG_PROM0,P9301_02391,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313318,P9301_02391,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
obg,P9301_02391,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02401,P9301_02401,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT8_PROM0,P9301_02401,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313319,P9301_02401,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313319,P9301_02401,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02411,P9301_02411,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAT9_PROM0,P9301_02411,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313320,P9301_02411,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ecm4,P9301_02421,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02421,P9301_02421,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAU0_PROM0,P9301_02421,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313321,P9301_02421,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ecm4,P9301_02421,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02431,P9301_02431,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
ASPA_PROM0,P9301_02431,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313322,P9301_02431,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
aspA,P9301_02431,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
psbA,P9301_02451,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02451,P9301_02451,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
PSBA_PROM0,P9301_02451,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313323,P9301_02451,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
psbA,P9301_02451,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
aroC,P9301_02461,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02461,P9301_02461,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
AROC_PROM0,P9301_02461,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313324,P9301_02461,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
aroC,P9301_02461,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
eda,P9301_02471,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02471,P9301_02471,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAU5_PROM0,P9301_02471,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313325,P9301_02471,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
eda,P9301_02471,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
met3,P9301_02491,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02491,P9301_02491,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAU7_PROM0,P9301_02491,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313327,P9301_02491,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
sat,P9301_02491,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
psbO,P9301_02501,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02501,P9301_02501,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAU8_PROM0,P9301_02501,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313328,P9301_02501,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
psbO,P9301_02501,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
dfp,P9301_02511,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
coaBC,P9301_02511,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02511,P9301_02511,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAU9_PROM0,P9301_02511,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313329,P9301_02511,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dfp,P9301_02511,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313329,P9301_02511,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02521,P9301_02521,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV0_PROM0,P9301_02521,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313330,P9301_02521,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02531,P9301_02531,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV1_PROM0,P9301_02531,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313331,P9301_02531,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02541,P9301_02541,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV2_PROM0,P9301_02541,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313332,P9301_02541,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
pyrB,P9301_02551,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02551,P9301_02551,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
PYRB_PROM0,P9301_02551,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313333,P9301_02551,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
pyrB,P9301_02551,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02561,P9301_02561,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV4_PROM0,P9301_02561,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313334,P9301_02561,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
mpg,P9301_02561,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
gatC,P9301_02571,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02571,P9301_02571,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
GATC_PROM0,P9301_02571,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313335,P9301_02571,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
gatC,P9301_02571,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313335,P9301_02571,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_02581,P9301_02581,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV6_PROM0,P9301_02581,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313336,P9301_02581,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
crtR,P9301_02581,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
WP_225866362.1,P9301_02581,protein_id,GCF_000015965.1_ASM1596v1_genomic.gff,Anjur-Dietrich 2025
WP_225866362.1,P9301_02581,Name,GCF_000015965.1_ASM1596v1_genomic.gff,Anjur-Dietrich 2025
P9301_02591,P9301_02591,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV7_PROM0,P9301_02591,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313338,P9301_02591,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ileS,P9301_02601,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02601,P9301_02601,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
SYI_PROM0,P9301_02601,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313339,P9301_02601,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ileS,P9301_02601,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02611,P9301_02611,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAV9_PROM0,P9301_02611,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313340,P9301_02611,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02621,P9301_02621,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW0_PROM0,P9301_02621,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313341,P9301_02621,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
trmB,P9301_02631,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02631,P9301_02631,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW1_PROM0,P9301_02631,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313342,P9301_02631,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
trmB,P9301_02631,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
glmM,P9301_02641,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02641,P9301_02641,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
GLMM_PROM0,P9301_02641,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626312277,P9301_02641,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313343,P9301_02641,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
glmM,P9301_02641,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02651,P9301_02651,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW3_PROM0,P9301_02651,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313344,P9301_02651,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
txlA,P9301_02651,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
thy1,P9301_02661,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02661,P9301_02661,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW4_PROM0,P9301_02661,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313345,P9301_02661,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
thyX,P9301_02661,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
dcd,P9301_02671,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02671,P9301_02671,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW5_PROM0,P9301_02671,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313346,P9301_02671,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dcd,P9301_02671,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02681,P9301_02681,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW6_PROM0,P9301_02681,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313347,P9301_02681,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ntcA,P9301_02691,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02691,P9301_02691,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW7_PROM0,P9301_02691,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313348,P9301_02691,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ntcA,P9301_02691,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02701,P9301_02701,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW8_PROM0,P9301_02701,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313349,P9301_02701,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
sll1424,P9301_02701,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02711,P9301_02711,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAW9_PROM0,P9301_02711,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313350,P9301_02711,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_02721,P9301_02721,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
